-1000000,-1000000,-1000000,-1000000,-1000000,-72.544132754613315,-77.346581438399653,-72.086423360783726,-1000000,-75.126162249656758,-1000000,-70.086483465446236,-70.880148713498571,-1000000,-79.35927936677183,-1000000,-73.40597597977586,-1000000,-78.681332900403135,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.768816440835181,-73.010014862732504,-1000000,-71.650498803704096,-1000000,-75.140270001626234,-76.675358738983618,-76.222197917170817,-71.73803814369532,-1000000,-1000000,-1000000,-72.658469837981471,-1000000
-1000000,-1000000,-1000000,-1000000,-78.626813791202665,-76.699935086108127,-76.310392280374742,-70.653916107403802,-1000000,-77.938950144024375,-1000000,-74.045859037053106,-76.140240174565122,-1000000,-77.395967115944643,-73.40597597977586,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-47.517099444782971,-1000000,-68.558126523982267,-1000000,-79.972597109327353,-1000000,-70.532495766876636,-76.645870433280407,-78.090743543915551,-77.287202701583254,-1000000,-77.872909583932412,-1000000
-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.613315100375758,-78.146392794900237,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-70.781426756180025,-1000000,-77.806321330017681
-1000000,-71.233775877935983,-1000000,-1000000,-1000000,-1000000,-77.619082042162603,-78.359488578660631,-1000000,-71.345139970962464,-1000000,-76.247029635706269,-74.468184028312692,-79.554969011308202,-79.676459045976799,-78.681332900403135,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.725708690290276,-62.335836482732361,-1000000,-1000000,-1000000,-1000000,-1000000,-75.961899377562261,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-75.912968287062426,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-74.832973130767385,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-77.162386716364367,-1000000,-79.017604538637187,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-72.022227443033927,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-77.192519090896127,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-72.886567442216403,-1000000,-1000000,-1000000,-70.934862724234677,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-77.063460892210912,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-77.162386716364367,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-77.57818445746004,-76.526572086223538,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.617579049732853,-1000000,-78.773890385206613,-1000000,-1000000,-77.081796298599357,-1000000,-1000000,-1000000,-77.309710821161275,-1000000
-1000000,-1000000,-75.585381185908489,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-75.004349483146029,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.017604538637187,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.920658593125268,-1000000,-77.531705728313426,-78.306781204140535,-1000000,-1000000,-1000000
-77.595687114510852,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.248401964441285,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-72.886567442216403,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-69.434044422094786,-1000000,-78.937687389555705,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.079575047636013,-1000000,-79.154842031215082
-1000000,-73.773200626006627,-1000000,-78.103630618705807,-1000000,-1000000,-77.606204787052022,-1000000,-1000000,-77.6161615717713,-1000000,-1000000,-79.829411286563101,-68.506760819608246,-78.170175941071875,-1000000,-1000000,-1000000,-76.725708690290276,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.99462573106112,-1000000,-1000000,-1000000,-77.828406289918803,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.352362346910482
-1000000,-69.540188048075152,-1000000,-1000000,-1000000,-1000000,-78.912742126988178,-79.632277060674966,-1000000,-73.980121186173307,-1000000,-77.813818014474549,-76.29507285363637,-79.768211859113393,-1000000,-79.768816440835181,-1000000,-1000000,-62.335836482732361,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.99462573106112,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.361189439792383,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-78.55824794595793,-76.397428256040342,-76.413178913837001,-70.621607167974531,-1000000,-77.868504079006101,-1000000,-73.886400654519377,-75.983145541967673,-1000000,-77.560065878410569,-73.010014862732504,-47.517099444782971,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-67.850363352093524,-1000000,-79.766131467513603,-1000000,-70.426465172153101,-76.338221919223486,-78.165258908633916,-77.340958486366929,-1000000,-77.605177840984311,-1000000
-74.28297280728431,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-74.437547182537173,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-70.934862724234677,-1000000,-1000000,-1000000,-69.434044422094786,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-77.893191571971926,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-76.836348182057463,-72.774538022202734,-78.733974917144735,-74.080726178446042,-1000000,-78.869451212235418,-1000000,-75.307252453342855,-76.674703309866715,-1000000,-79.882496367831493,-71.650498803704096,-68.558126523982267,-1000000,-1000000,-1000000,-1000000,-1000000,-79.617579049732853,-1000000,-1000000,-1000000,-1000000,-67.850363352093524,-1000000,-1000000,-1000000,-78.036745615528147,-1000000,-68.574866565969415,-72.898014362058404,-78.032739954484668,-76.938471148854688,-1000000,-74.918758466281332,-1000000
-1000000,-1000000,-1000000,-78.377953376909687,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-74.565931827406729,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.937687389555705,-77.828406289918803,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-69.731485766664576
-1000000,-1000000,-1000000,-1000000,-1000000,-72.429587288541398,-1000000,-79.719445135962275,-1000000,-79.663877906166448,-1000000,-78.399611173911623,-77.719412961757655,-1000000,-1000000,-75.140270001626234,-79.972597109327353,-1000000,-1000000,-1000000,-1000000,-1000000,-78.773890385206613,-1000000,-1000000,-1000000,-1000000,-79.766131467513603,-1000000,-78.036745615528147,-1000000,-1000000,-74.552825656551136,-1000000,-71.673122930614824,-1000000,-1000000,-1000000,-68.326304466616108,-1000000
-1000000,-79.624253761816419,-1000000,-1000000,-1000000,-78.503811322125614,-1000000,-79.477673566341082,-1000000,-76.678537309260207,-1000000,-77.336516637702971,-75.549360069000059,-1000000,-1000000,-76.675358738983618,-1000000,-1000000,-75.961899377562261,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-76.361189439792383,-1000000,-1000000,-1000000,-1000000,-74.552825656551136,-1000000,-1000000,-77.970386162628841,-1000000,-1000000,-1000000,-76.970796280781926,-1000000
-1000000,-1000000,-1000000,-1000000,-74.31850113479409,-76.144525707925325,-79.902257702240405,-76.518802975435776,-1000000,-1000000,-1000000,-78.072587517883619,-79.273281901145793,-1000000,-1000000,-76.222197917170817,-70.532495766876636,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.920658593125268,-1000000,-1000000,-1000000,-70.426465172153101,-1000000,-68.574866565969415,-1000000,-1000000,-1000000,-1000000,-76.427623022208579,-74.483158515993011,-72.838908549860889,-1000000,-77.904085526514876,-1000000
-1000000,-1000000,-1000000,-1000000,-78.725037733656364,-54.239554144669484,-1000000,-77.640940058102473,-1000000,-79.442064371170432,-1000000,-76.970724679323865,-77.09237498172341,-1000000,-1000000,-71.73803814369532,-76.645870433280407,-1000000,-1000000,-1000000,-1000000,-1000000,-77.081796298599357,-1000000,-1000000,-1000000,-1000000,-76.338221919223486,-1000000,-72.898014362058404,-1000000,-71.673122930614824,-77.970386162628841,-76.427623022208579,-1000000,-1000000,-1000000,-1000000,-61.843813980288417,-1000000
-1000000,-1000000,-1000000,-1000000,-73.570032875919864,-1000000,-1000000,-1000000,-1000000,-1000000,-77.669501832011477,-1000000,-1000000,-1000000,-1000000,-1000000,-78.090743543915551,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-77.531705728313426,-1000000,-1000000,-1000000,-78.165258908633916,-1000000,-78.032739954484668,-1000000,-1000000,-1000000,-74.483158515993011,-1000000,-1000000,-60.594889300239203,-1000000,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-71.873562437626006,-1000000,-1000000,-1000000,-1000000,-1000000,-78.797668334354242,-1000000,-1000000,-1000000,-1000000,-1000000,-77.287202701583254,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.306781204140535,-1000000,-1000000,-1000000,-77.340958486366929,-1000000,-76.938471148854688,-1000000,-1000000,-1000000,-72.838908549860889,-1000000,-60.594889300239203,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.998854050831653,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-70.781426756180025,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.079575047636013,-1000000,-1000000,-1000000,-77.893191571971926,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.331286576009632
-1000000,-1000000,-1000000,-1000000,-79.760814588692966,-63.981463201842942,-1000000,-78.339354057468242,-1000000,-79.479197971840648,-1000000,-77.378300111319135,-77.196982101170363,-1000000,-1000000,-72.658469837981471,-77.872909583932412,-1000000,-1000000,-1000000,-1000000,-1000000,-77.309710821161275,-1000000,-1000000,-1000000,-1000000,-77.605177840984311,-1000000,-74.918758466281332,-1000000,-68.326304466616108,-76.970796280781926,-77.904085526514876,-61.843813980288417,-1000000,-1000000,-1000000,-1000000,-1000000
-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-71.855708384666258,-1000000,-1000000,-1000000,-77.806321330017681,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-79.154842031215082,-76.352362346910482,-1000000,-1000000,-1000000,-1000000,-69.731485766664576,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-78.331286576009632,-1000000,-1000000
